"HY_antiguedad","HY_metros_totales","HY_num_banos","HY_num_terrazas","HY_ascensor","HY_trastero","HY_num_garajes","HY_precio","IDEA_pc_industria","IDEA_pc_oficina","IDEA_pc_otros","IDEA_ind_tienda","IDEA_ind_riqueza","IDEA_rent_alquiler","IDEA_ind_liquidez","IDEA_unitprice_sale_residential","IDEA_price_sale_residential","IDEA_stock_sale_residential","IDEA_demand_sale_residential","IDEA_unitprice_rent_residential","IDEA_price_rent_residential","IDEA_stock_rent_residential","IDEA_demand_rent_residential","GA_page_views","GA_mean_bounce","GA_exit_rate","GA_quincena_ini","GA_quincena_ult","img_count","precio_metros","TARGET","HY_provincia_","HY_provincia_A.Coruña","HY_provincia_Albacete","HY_provincia_Alicante","HY_provincia_Almería","HY_provincia_Asturias","HY_provincia_Avila","HY_provincia_Badajoz","HY_provincia_Baleares","HY_provincia_Barcelona","HY_provincia_Burgos","HY_provincia_Cáceres","HY_provincia_Cádiz","HY_provincia_Castellón","HY_provincia_Ciudad.Real","HY_provincia_Córdoba","HY_provincia_Cuenca","HY_provincia_Gerona","HY_provincia_Granada","HY_provincia_Guadalajara","HY_provincia_Huelva","HY_provincia_Huesca","HY_provincia_Jaén","HY_provincia_La.Rioja","HY_provincia_Las.Palmas","HY_provincia_León","HY_provincia_Lérida","HY_provincia_Madrid","HY_provincia_Málaga","HY_provincia_Murcia","HY_provincia_Navarra","HY_provincia_Palencia","HY_provincia_Pontevedra","HY_provincia_Segovia","HY_provincia_Sevilla","HY_provincia_Soria","HY_provincia_Tarragona","HY_provincia_Tenerife","HY_provincia_Teruel","HY_provincia_Toledo","HY_provincia_Valencia","HY_provincia_Valladolid","HY_provincia_Zaragoza","HY_tipo_Almacén","HY_tipo_Aparcamiento","HY_tipo_Ático","HY_tipo_Casa.de.pueblo","HY_tipo_Chalet.adosado","HY_tipo_Chalet.independiente","HY_tipo_Chalet.pareado","HY_tipo_Dúplex","HY_tipo_Edificio.comercial","HY_tipo_Edificio.turístico","HY_tipo_Garaje","HY_tipo_Local","HY_tipo_Nave.adosada","HY_tipo_Nave.aislada","HY_tipo_Oficina","HY_tipo_Otro","HY_tipo_Piso","HY_tipo_Solar","HY_tipo_Suelo.rústico.no.urbanizable","HY_tipo_Trastero","HY_cert_energ_B","HY_cert_energ_C","HY_cert_energ_D","HY_cert_energ_E","HY_cert_energ_F","HY_cert_energ_G"
1,4.29010989010989e-05,0.227670248696953,0,1,0,0,0.703862231493379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0244561249817492,0.1538,0.0958,0,1,0.6,0.0284610605396479,3.56388296393925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.79505494505494e-05,0,0,0,0,0,0.702857023237157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0483282230982625,0.3663,0.1648,0,1,0.2,0.0210397833999177,4.56341025173986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6.79505494505495e-05,0.227670248696953,1,0,0,0,0.706031604221879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0157687253613666,0.1333,0.0902,0,1,1,0.0180244907277173,3.22326617316949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,5.12912087912088e-05,0.227670248696953,0,1,0,0,0.676887765131891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0117535406628705,0.1951,0.1792,0,1,0.7,0.0228931505155377,3.69336935938679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3.83791208791209e-05,0,0,0,0,0,0.732036383216287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00657030223390276,0.3846,0.2887,0.195652173913043,0.978260869565217,0.7,0.0330879208260994,4.47994704123401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.47252747252747e-05,0.227670248696953,0,1,0,0,0.658862425123967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0636589283107023,0.3648,0.1644,0,0.956521739130435,0.8,0.0462259077643556,4.30662937020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.000136813186813187,0.36084880671453,0,0,0,0,0.73723308728947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00686231566652066,0.2286,0.2232,0,1,0.4,0.00934778452369904,4.52677611856008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,8.97362637362637e-05,0,0,0,0,0,0.711554191184138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0131406044678055,0.0233,0.1235,0,1,0.3,0.013755355897156,4.48107980075704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.000242065934065934,0,0,0,0,0,0.727830848909302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0129945977514966,0.1149,0.162,0.217391304347826,1,0.3,0.005215892324123,4.22537282462851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,9.45054945054945e-05,0.36084880671453,1,1,0,0,0.708591109425495,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0159147320776756,0.1222,0.225,0,1,0.6,0.0130068003436413,4.51008997973782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,9.3956043956044e-05,0,0,0,0,0,0.720116609452217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934442984377281,0.3098,0.4249,0.326086956521739,1,0.6,0.0132956611828476,4.97535347995162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,7.62637362637363e-05,0.36084880671453,0,1,0,0,0.747890944079398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0457001022047014,0.2695,0.1535,0,1,0.4,0.0170118690145697,3.90358752660704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.2978021978022e-05,0,0,1,0,0,0.538436034373903,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00182508395386188,0.05,0.0843,0,0.978260869565217,0.2,0.0719709848165378,4.90096922654182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.21428571428571e-05,0,0,1,0,0,0.538436034373903,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.000730033581544751,0.1429,0.2143,0.0217391304347826,0.978260869565217,0.2,0.0769210254012047,2.10535292346434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.3010989010989e-05,0,0,1,0,0,0.538436034373903,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0002920134326179,0,0,0,0.978260869565217,0.2,0.0717886259023067,3.958906591327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.42857142857143e-05,0,0,0,0,0,0.594309707843615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000219010074463425,0,0,0.0869565217391304,0.369565217391304,0.1,0.0721676723557739,5.71455754782416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.42857142857143e-05,0,0,0,0,0,0.594309707843615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0002920134326179,0.3333,0.3333,0.0217391304347826,0.934782608695652,0.1,0.0721676723557739,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.42857142857143e-05,0,0,0,0,0,0.594309707843615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00014600671630895,0,0,0.0869565217391304,0.108695652173913,0.1,0.0721676723557739,5.70877001616724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.42857142857143e-05,0,0,0,0,0,0.594309707843615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000584026865235801,0.2,0.3,0.0217391304347826,0.630434782608696,0.1,0.0721676723557739,3.62167070442049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000224725274725275,0,0,0,0,0,0.8372572173178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0124105708862608,0.0714,0.1265,0,1,0.7,0.0064630693145217,4.61184784074133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000764274725274725,0,0,0,0,0,0.782974184050045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00985545335085414,0.1591,0.1638,0,1,0.5,0.00177717329655366,4.34756458111878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1.42857142857143e-05,0,0,0,0,0,0.594309707843615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000219010074463425,0,0.5,0.0869565217391304,0.195652173913043,0.1,0.0721676723557739,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.64835164835165e-05,0,0,0,1,0,0.555460099750704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00255511753540663,0.1176,0.1005,0.0652173913043478,0.934782608695652,0.2,0.0584567726707696,5.10776200482698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5.32967032967033e-05,0.227670248696953,0,1,0,0,0.714381871784721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0202949335669441,0.3969,0.2117,0,1,0.4,0.0232520855824186,4.26969744969996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0.000146153846153846,0,0,0,0,0,0.581330772454099,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.0383997663892539,0.5909,0.4736,0.0217391304347826,0.934782608695652,0.2,0.00689993338363929,5.04368314814246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6.4043956043956e-05,0.36084880671453,0,0,0,0,0.684931437372981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0665060592787268,0.2658,0.0876,0,1,1,0.0185524292086497,3.9520126536443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,8.95604395604396e-05,0.227670248696953,0,0,0,0,0.698587004992181,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00357716454956928,0.381,0.4502,0.130434782608696,0.891304347826087,0.2,0.0135311939790448,4.09982949245267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.78021978021978e-05,0.227670248696953,1,0,0,0,0.686175990694237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0292743466199445,0.06,0.0634,0,1,1,0.0249011547414698,3.6307205399404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3.51428571428571e-05,0.227670248696953,0,0,0,0,0.633768332011558,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0646079719667105,0.3158,0.1735,0,1,1,0.0312842178380463,3.99212724966981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.48351648351648e-05,0,0,1,0,0,0.556238521102933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0002920134326179,0,0,0.0652173913043478,1,0.8,0.0650429932739698,1.96290772542388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.37362637362637e-05,0,0,1,0,0,0.520634406956137,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.000511023507081326,0,0.0833,0.152173913043478,1,0.8,0.0657500486944252,2.2512917986065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.7532967032967e-05,0,0,1,0,0,0.539458888026797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000803036939699226,0.1667,0.25,0.0652173913043478,1,0.8,0.0533746168381079,2.3869262414278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.63736263736264e-06,0,0,0,0,0,0.43886680313022,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0017520805957074,0.1333,0.2,0.108695652173913,1,0.3,0.209304209713002,3.84460032911071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5.07252747252747e-05,0.227670248696953,0,1,0,0,0.683661343306738,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.00189808731201635,0,0.1111,0.0869565217391304,1,0.8,0.0233802122742972,3.2051824977362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3.78351648351648e-05,0.227670248696953,0,1,0,0,0.669405118710829,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.00350416119141481,0.179,0.2407,0.0434782608695652,1,0.8,0.0306920030207449,4.52926059188774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7.11813186813187e-05,0.227670248696953,0,1,0,0,0.701908767123209,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0026281208935611,0.0526,0.1391,0.0652173913043478,1,0.9,0.0171059213679148,3.57906458810673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.73406593406593e-05,0.227670248696953,0,1,0,0,0.679896918458716,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0023361074609432,0,0.0167,0.0217391304347826,0.978260869565217,0.8,0.0249138361673095,3.97986855232321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3.9010989010989e-05,0.227670248696953,0,1,1,1,0.705061292277495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0588407066725069,0.3547,0.2433,0,1,0.7,0.0313524688939746,4.02749225523426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.34065934065934e-05,0.227670248696953,0,1,1,1,0.706374490307113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0153307052124398,0.1105,0.1356,0,1,0.7,0.0282300168488075,4.04812608842049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,5.57142857142857e-06,0,0,0,0,0,0.479107970006808,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0132866111841145,0.093,0.0945,0.0869565217391304,1,0.4,0.149175898444354,3.85163585541305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.28846153846154e-05,0,0,0,0,0,0.501443463818873,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00934442984377281,0.0238,0.1349,0,1,0.3,0.067512213832691,3.25231060095444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.17582417582418e-05,0.227670248696953,0,0,0,0,0.670513630149735,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0590597167469704,0.1356,0.0713,0,1,0.7,0.0278546201238163,3.62167070442049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,5.43956043956044e-06,0,0,0,0,0,0.539458888026797,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.000365016790772376,0.25,0.5,0.0434782608695652,0.717391304347826,0.1,0.17203879023273,3.8150714793517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.80604395604396e-05,0,0,0,0,0,0.586758566341649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00496422835450431,0.0625,0.0547,0.0217391304347826,1,0.3,0.0563589581807809,4.35658061334241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.56043956043956e-05,0.227670248696953,0,0,0,0,0.67063558141351,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.303109943057381,0.4147,0.1567,0,1,0.5,0.0255100741558998,4.0842942263686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,7.25274725274725e-05,0,0,0,0,0,0.837504289037122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0197839100598628,0.536,0.3059,0.0869565217391304,1,0.8,0.0200316318674008,4.88794021407885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.000102197802197802,0.227670248696953,0,0,0,1,0.720116609452217,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.353,0.1548,0,1,1,0.0122234304422954,4.18874523764358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4.57857142857143e-05,0.227670248696953,0,1,1,1,0.687674170460927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011826544021025,0.0227,0.0503,0,1,0.5,0.0260546085197176,4.52536911578454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,6.31868131868132e-05,0.36084880671453,0,0,0,0,0.716158765316519,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0134326179004234,0.1202,0.1706,0,1,0.5,0.0196614115158145,4.61005822006087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,9.06593406593407e-05,0.36084880671453,0,0,0,0,0.689766188573205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0014600671630895,0.375,0.4375,0,0.956521739130435,0,0.0131983967556409,5.67418200487991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,5.01263736263736e-05,0.227670248696953,0,1,0,0,0.661459590361862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0383267630310994,0.3338,0.1724,0.0217391304347826,1,1,0.0228912160558417,4.63229885337634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
